Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Animal type (product.metafields.shopify.animal-type),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Material (product.metafields.shopify.material),Pet supply product form (product.metafields.shopify.pet-supply-product-form),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
5-htp,5-HTP,"<p>5-HTP occurs naturally in the body. Typically, people produce enough for regular functioning, but some require supplementation. 5-HTP dietary supplements aid in supporting normal serotonin levels in the brain and emotional well-being. </p><p><br></p><p>Since 5-HTP is naturally present in the body, supplementing with it is a clean, holistic way to support normal serotonin levels.* </p><p><br></p><p><strong>Ingredients: </strong>Calcium (as Calcium Carbonate), 5-Hydroxytryptophan (from Griffo via simplicifolia seed extract), Gelatin (capsule), Magnesium Stearate. </p><p><strong>Manufacturer Country</strong>: USA</p><p><strong>Product Amount</strong>: 60 caps</p><p><strong>Gross Weight: </strong>0.25lb (113g)</p><p><strong style=""color: rgb(0, 0, 0);"">Suggested Use:</strong><span style=""color: rgb(0, 0, 0);""> Take two (2) capsules once a day as a dietary supplement. For best results, take 20-30 min before a meal with an 8oz (236 ml) glass of water or as directed by your healthcare professional.</span></p><p><strong>Caution: </strong>Do not exceed recommended dose. Pregnant or nursing mothers, children under the age of 18, and individuals with a known medical condition should consult a physician before using this or any dietary supplement.</p><p><strong>Warning:</strong> Keep out of reach of children. Do not use if the safety seal is damaged or missing. Store in a cool, dry place.</p><p><br></p><p><strong>*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.</strong></p> <p>
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206094907-gluten-free-2x.png"" alt=""Gluten-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095432-lactose-free-2x.png"" alt=""Lactose-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095601-allergen-free-2x.png"" alt=""Allergen-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095715-hormone-free-2x.png"" alt=""Hormone-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100008-100--natural-2x.png"" alt=""All natural"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100059-antibiotic-free-2x.png"" alt=""Antibiotic-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206101002-corn-free-2x.png"" alt=""Corn-free"" style=""height: 6rem; width: auto;""></p>",Hello Healthy,,Amino Acids & Blends,"",true,Title,Default Title,,,,,,,,VOX45HTP,113.3980925,,continue,supliful-fulfillment,19.90,,true,true,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747745008004-generated-label-image-4.jpg?v=1749739723,1,"",false,,,,,,,,,,,,,,,,,,,,lb,,12.50,active
5-htp,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747745007996-generated-label-image-0.jpg?v=1749739723,2,"",,,,,,,,,,,,,,,,,,,,,,,,
5-htp,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747745007999-generated-label-image-2.jpg?v=1749739723,3,"",,,,,,,,,,,,,,,,,,,,,,,,
5-htp,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747745007997-generated-label-image-1.jpg?v=1749739723,4,"",,,,,,,,,,,,,,,,,,,,,,,,
5-htp,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747745008001-generated-label-image-3.jpg?v=1749739723,5,"",,,,,,,,,,,,,,,,,,,,,,,,
5-htp,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/20240618170222-vox45htp-sf.png?v=1749739723,6,"",,,,,,,,,,,,,,,,,,,,,,,,
ayurvedic-complex,Ayurvedic Complex,"<p>Ayurvedic Complex is a carefully crafted blend of time-honored herbs inspired by the principles of Ayurveda. Featuring Ashwagandha, Turmeric, and Holy Basil, this supplement supports overall well-being by helping the body maintain balance and resilience. These ingredients work together to promote a sense of harmony, making it an excellent addition to your daily wellness routine.</p><p><br></p><p>This unique formula combines digestive-supporting herbs like Triphala and Trikatu with adaptogenic botanicals such as Brahmi and Shilajit. Turmeric, known for its active compounds, is complemented by black pepper extract to support optimal absorption. Additionally, ingredients like cinnamon, cloves, and garlic contribute to a well-rounded herbal blend rooted in ancient traditions.</p><p><br></p><p>Designed for those seeking a conscious approach to wellness, Ayurvedic Complex provides a convenient way to incorporate traditional herbal wisdom into modern lifestyles. Whether used as part of a daily self-care practice or alongside mindful nutrition, this supplement supports vitality and balance in a holistic way.*</p><p><br></p><p><strong>Ingredients: </strong>Ashwagandha Root (2.5% extract), Turmeric Root (95% extract), Cinnamon Bark Powder (Cinnamomum wilsonii), Holy Basil Leaf (2% extract), Garlic Bulb (1% extract), Trikatu Powder (consisting of black pepper fruit powder, long pepper fruit powder, and ginger root powder), Triphala Powder (consisting of amla fruit powder [Phyllanthus emblica], bibhitaki fruit powder [Terminalia bellirica], and haritaki fruit powder [Terminalia chebula]), Amla Fruit Powder, Sandalwood Wood Powder (Pterocarpus soyauxii), Cloves Bud Powder, Celery Seed Powder, Licorice Root Powder, Brahmi Leaves (20% extract) (Bacopa monnieri), Shilajit, Cordyceps (mycelium), Lavender Powder (whole plant), Peppermint Leaf Powder, Hydroxypropyl methylcellulose, Vegetable magnesium stearate, Silicon dioxide.</p><p><strong>Manufacturer's country:</strong> USA</p><p><strong>Product amount: </strong>60 capsules / 2.22 oz / 0.14 lb / 63 g</p><p><strong>Gross weight (oz/lb/g): </strong>2.96 oz / 0.19 lb / 84 g</p><p><strong>Suggested use: </strong>Take 1 capsule daily preferably with a meal or as directed by a healthcare professional.</p><p><strong>Warning:</strong> Do not exceed recommended dose. Pregnant or nursing mothers, children under the age of 18, and individuals with a known medical condition should consult a physician before using this or any dietary supplement. This product is manufactured and packaged in a facility which may also process milk, soy, wheat, egg, peanuts, tree nuts, fish and crustacean shellfish. KEEP OUT OF THE REACH OF CHILDREN. DO NOT USE IF SAFETY SEAL IS DAMAGED OR MISSING. STORE IN A COOL, DRY PLACE.</p><p><br></p><p><br></p><p><strong>*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.</strong></p> <p>
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206094907-gluten-free-2x.png"" alt=""Gluten-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206124537-vegetarian.png"" alt=""Vegetarian"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095432-lactose-free-2x.png"" alt=""Lactose-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095601-allergen-free-2x.png"" alt=""Allergen-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100927-non-gmo-2x.png"" alt=""Non-GMO"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206101002-corn-free-2x.png"" alt=""Corn-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206124358-vegan.png"" alt=""Vegan friendly"" style=""height: 6rem; width: auto;""></p>",Hello Healthy,,Specialty Supplements,"",true,Title,Default Title,,,,,,,,VTL4AYCO,86.1825503,,continue,supliful-fulfillment,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747745746039-generated-label-image-4.jpg?v=1749739723,1,"",false,,,,,,,,,,,,,,,,,,,,lb,,13.36,active
ayurvedic-complex,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747745746034-generated-label-image-0.jpg?v=1749739723,2,"",,,,,,,,,,,,,,,,,,,,,,,,
ayurvedic-complex,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747745746037-generated-label-image-2.jpg?v=1749739723,3,"",,,,,,,,,,,,,,,,,,,,,,,,
ayurvedic-complex,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747745746038-generated-label-image-3.jpg?v=1749739723,4,"",,,,,,,,,,,,,,,,,,,,,,,,
ayurvedic-complex,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747745746035-generated-label-image-1.jpg?v=1749739723,5,"",,,,,,,,,,,,,,,,,,,,,,,,
ayurvedic-complex,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/20250303144916-vtl4ayco-sf.png?v=1749739723,6,"",,,,,,,,,,,,,,,,,,,,,,,,
mens-vitality-1,Men's Vitality,"<p>Men experience libido issues for multiple reasons, be they physical, mental, hormonal, or as a side effect of certain medications making over-the-counter male enhancement products a hot commodity in today’s marketplace. These Male Enhancement tablets are a proprietary blend of top-shelf ingredients, like Tongkat Ali, L-Arginine, vitamin b12, and Bioperine, and some of the best-known male enhancement vitamins and herbs.  </p><p><br></p><p>This formula contains herbs like Ginseng, which may help improve blood flow while restoring vigor and longevity. Likewise, the amino acid L-arginine may help improve sexual responses. Available in easy-to-swallow tablets.*</p><p><br></p><p><strong>Ingredients: </strong>Calcium (as Calcium Carbonate), Zinc (as Zinc Oxide), Tongkat Ali root, Maca root, L-Arginine HCL, Ginseng Eleutherococcus Blend (Panax Ginseng, Eleutherococcus Senticosus), Proprietary Blend (Pumpkin Extract, Sarsaparilla Extract, Muira Puama Extract, Oat Straw, Boron, Cayenne Pepper, Catuaba, Licorice Extract, Tribulus Terrestris, Orchic, Oyster Extract, Astragalus Extract, Nettle Extract), Vegetable Stearic Acid, Vegetable Magnesium Stearate, Silicon Dioxide.</p><p><strong>Manufacturer Country: </strong>USA</p><p><strong>Amount: </strong>60 tablets</p><p><strong>Gross Weight:</strong> 0.25lb (113g)</p><p><strong>Suggested Use: </strong>As a dietary supplement, take two (2) tablets once a day. For best results, take 20-30 min before a meal with an 8oz. glass of water or as directed by your healthcare professional.</p><p><strong>Caution: </strong>Do not exceed recommended dose. Pregnant or nursing mothers, children under the age of 18, and individuals with a known medical condition should consult a physician before using this or any dietary supplement<strong>.</strong></p><p><strong>Warning:</strong> Keep out of reach of children. Do not use if the safety seal is damaged or missing. Store in a cool, dry place.</p><p><br></p><p><strong>*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.</strong></p> <p>
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206094907-gluten-free-2x.png"" alt=""Gluten-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095432-lactose-free-2x.png"" alt=""Lactose-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095601-allergen-free-2x.png"" alt=""Allergen-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095715-hormone-free-2x.png"" alt=""Hormone-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100059-antibiotic-free-2x.png"" alt=""Antibiotic-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100927-non-gmo-2x.png"" alt=""Non-GMO"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206101002-corn-free-2x.png"" alt=""Corn-free"" style=""height: 6rem; width: auto;""></p>",Hello Healthy,,Natural Extracts,"",true,Title,Default Title,,,,,,,,VOX4MALE,113.3980925,,continue,supliful-fulfillment,36.90,,true,true,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747746232377-generated-label-image-0.jpg?v=1749739723,1,"",false,,,,,,,,,,,,,,,,,,,,lb,,10.90,active
mens-vitality-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747746232377-generated-label-image-1.jpg?v=1749739723,2,"",,,,,,,,,,,,,,,,,,,,,,,,
mens-vitality-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747746232383-generated-label-image-3.jpg?v=1749739723,3,"",,,,,,,,,,,,,,,,,,,,,,,,
mens-vitality-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747746232381-generated-label-image-2.jpg?v=1749739723,4,"",,,,,,,,,,,,,,,,,,,,,,,,
mens-vitality-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747746232384-generated-label-image-4.jpg?v=1749739723,5,"",,,,,,,,,,,,,,,,,,,,,,,,
mens-vitality-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/20240710183613-vox4male-sf_d30f47ba-9a90-466f-832e-9c453534e2d3.png?v=1749739723,6,"",,,,,,,,,,,,,,,,,,,,,,,,
womens-vitality-formula,Women's Vitality Formula,"<p>Women’s bodies go through natural changes over time, and <strong>Women’s Vitality Formula</strong> is designed to help support normal hormonal balance, reproductive health, and overall well-being. With a carefully selected blend of botanical extracts like <strong>Dong Quai, Red Clover, </strong>and <strong>Black Cohosh</strong>, this supplement helps maintain a sense of comfort and equilibrium as your body transitions through different stages of life.</p><p><br></p><p>This formula also contains <strong>Sage Leaf, Chasteberry, </strong>and <strong>Wild Yam</strong>, traditionally used to support menstrual and menopausal wellness. Additionally, <strong>Soy Isoflavones </strong>and <strong>trans-Resveratrol </strong>provide plant-based compounds that help maintain the body's natural balance. Together, these ingredients work to support women’s vitality and well-being in a natural and gentle way.</p><p><br></p><p>Designed for women of all ages, this supplement fits seamlessly into a daily wellness routine. Whether you’re looking to support normal hormonal function, reproductive wellness, or overall vitality, <strong>Women’s Vitality Formula</strong> offers a comprehensive blend of traditional herbs and plant-based compounds to complement your daily routine.*</p><p><br></p><p><strong>Ingredients: </strong>Soy Isoflavones (30 mg), Black Cohosh Root Extract (160 mg), Dong Quai Root Extract (1%) (150 mg), Licorice Root Extract (1%) (150 mg), Red Clover Aerial Parts Extract (1%) (400 mg), Sage Leaf Extract (2.5%) (200 mg), Chasteberry Fruit Extract (0.5%) (50 mg), Blessed Thistle Herb Powder (50 mg), Red Raspberry Fruit Powder (50 mg), Wild Yam Root Extract (16%) (15 mg), trans-Resveratrol (from Polygonum cuspidatum Root Extract) (1 mg), Gelatin (bovine), Microcrystalline Cellulose, Vegetable Magnesium Stearate, Silicon Dioxide.</p><p><strong>Manufacturer's country: </strong>USA</p><p><strong>Product amount:</strong> 60 capsules / 1.6 oz / 0.1 lb / 46 g</p><p><strong>Gross weight (oz/lb/g):</strong> 2.36 oz / 0.15 lb / 67 g</p><p><strong>Suggested use:</strong> Take 2 (two) capsules daily preferably with meals or as directed by a healthcare professional.</p><p><strong>CAUTION:</strong> Do not exceed recommended dose. Pregnant or nursing mothers, children under the age of 18, and individuals with a known medical condition should consult a physician before using this or any dietary supplement. This product is manufactured and packaged in a facility which may also process milk, soy, wheat, egg, peanuts, tree nuts, fish and crustacean shellfish.</p><p>KEEP OUT OF THE REACH OF CHILDREN. DO NOT USE IF SAFETY SEAL IS DAMAGED OR MISSING. STORE IN A COOL, DRY PLACE.</p><p><br></p><p><br></p><p><strong>*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.</strong></p> <p>
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100927-non-gmo-2x.png"" alt=""Non-GMO"" style=""height: 6rem; width: auto;""></p>",Hello Healthy,,Specialty Supplements,"",true,Title,Default Title,,,,,,,,VTL4WOVI,68.0388555,,continue,supliful-fulfillment,30.50,,true,true,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747746586098-generated-label-image-4.jpg?v=1747746668,1,"",false,,,,,,,,,,,,,,,,,,,,lb,,12.11,active
